"roi","class_name","worms","username"
"D20180406T033616_IFCB115_00764","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00765","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00766","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00767","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00768","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00769","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00770","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00771","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00772","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00773","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00774","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00775","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00776","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00777","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00778","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00779","Cylindrotheca",149003,"jaymesmi"
"D20180406T033616_IFCB115_00780","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00781","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00782","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00783","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00784","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_00785","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00786","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00787","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00788","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_00789","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00790","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00791","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00792","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00793","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00794","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00795","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00796","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00797","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00798","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00799","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00800","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00801","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00802","ciliate",1348,"hsosik"
"D20180406T033616_IFCB115_00803","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00804","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00805","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00806","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00807","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00808","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00809","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00810","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00811","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00812","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00813","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00814","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00815","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00816","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00817","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00818","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00819","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00820","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00821","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00822","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00823","Bacteriastrum",149118,"kkenitz"
"D20180406T033616_IFCB115_00824","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00825","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00826","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00827","detritus",NULL,"hsosik"
"D20180406T033616_IFCB115_00828","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00829","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00830","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00831","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00832","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00833","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00834","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00835","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00836","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00837","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00838","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00839","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00840","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00841","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00842","ciliate",1348,"hsosik"
"D20180406T033616_IFCB115_00843","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00844","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_00845","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00846","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00847","detritus",NULL,"hsosik"
"D20180406T033616_IFCB115_00848","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00849","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00850","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00851","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00852","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00853","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00854","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00855","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00856","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00857","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00858","Bacillariophyceae",148899,"hsosik"
"D20180406T033616_IFCB115_00859","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00860","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00861","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00862","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00863","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00864","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00865","Cylindrotheca",149003,"jaymesmi"
"D20180406T033616_IFCB115_00866","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00867","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00868","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00869","Bacillariophyceae",148899,"hsosik"
"D20180406T033616_IFCB115_00870","ciliate",1348,"hsosik"
"D20180406T033616_IFCB115_00871","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00872","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00873","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00874","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00875","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00876","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00877","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00878","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00879","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00880","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00881","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00882","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_00883","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00884","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00885","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00886","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00887","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00888","Leptocylindrus",149038,"rshipe"
"D20180406T033616_IFCB115_00889","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00890","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00891","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00892","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00893","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00894","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00895","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00896","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00897","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00898","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00899","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00900","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00901","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00902","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00903","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00904","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00905","Mesodinium",179320,"kkenitz"
"D20180406T033616_IFCB115_00906","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00907","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00908","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00909","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00910","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00911","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00912","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00913","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00914","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00915","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00916","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00917","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00918","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00919","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00920","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00921","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00922","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00923","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00924","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00925","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00926","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00927","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00928","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00929","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00930","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00931","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00932","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00933","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00934","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00935","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00936","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00937","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_00938","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00939","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00940","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00941","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00942","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00943","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00944","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00945","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00946","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00947","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00948","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00949","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00950","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00951","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00952","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00953","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00954","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00955","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00956","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00957","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00958","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00959","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00960","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00961","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00962","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00963","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00964","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00965","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00966","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00967","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00968","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00969","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00970","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00971","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00972","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00973","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00974","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_00975","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00976","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00977","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00978","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00979","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00980","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00981","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00982","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00983","Bacillariophyceae",148899,"hsosik"
"D20180406T033616_IFCB115_00984","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00985","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00986","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00987","Bacillariophyceae",148899,"hsosik"
"D20180406T033616_IFCB115_00988","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00989","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00990","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00991","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00992","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00993","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00994","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00995","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00996","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00997","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00998","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_00999","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01000","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01001","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01002","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01003","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01004","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01005","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01006","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01007","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01008","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01009","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01010","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01011","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01012","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01013","ciliate",1348,"hsosik"
"D20180406T033616_IFCB115_01014","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01015","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01016","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01017","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01018","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01019","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01020","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01021","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01022","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_01023","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01024","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01025","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01026","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01027","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01028","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01029","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01030","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01031","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01032","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01033","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01034","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01035","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01036","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01037","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01038","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01039","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01040","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01041","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01042","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01043","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01044","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01045","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01046","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01047","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01048","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01049","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01050","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01051","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01052","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01053","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01054","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01055","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01056","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01057","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01058","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01059","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01060","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01061","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01062","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01063","Bacillariophyceae",148899,"hsosik"
"D20180406T033616_IFCB115_01064","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01065","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01066","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01067","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01068","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01069","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01070","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01071","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01072","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01073","Bacillariophyceae",148899,"hsosik"
"D20180406T033616_IFCB115_01074","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01075","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01076","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01077","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01078","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01079","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01080","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01081","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_01082","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01083","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01084","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01085","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01086","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01087","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01088","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01089","Chaetoceros single",NULL,"kkenitz"
"D20180406T033616_IFCB115_01090","Ceratium fusus",109951,"kkenitz"
"D20180406T033616_IFCB115_01091","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01092","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01093","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01094","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01095","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01096","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01097","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01098","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01099","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01100","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01101","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01102","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01103","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01104","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01105","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01106","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01107","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01108","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01109","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01110","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01111","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01112","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01113","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01114","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01115","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01116","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01117","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01118","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01119","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01120","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01121","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01122","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01123","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01124","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01125","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01126","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01127","Cylindrotheca",149003,"jaymesmi"
"D20180406T033616_IFCB115_01128","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01129","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01130","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01131","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01132","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01133","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01134","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01135","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01136","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01137","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_01138","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01139","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01140","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01141","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01142","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01143","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01144","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01145","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01146","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01147","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01148","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01149","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01150","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01151","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01152","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01153","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01154","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01155","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01156","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01157","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01158","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01159","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01160","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01161","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01162","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_01163","Dinophyceae",19542,"hsosik"
"D20180406T033616_IFCB115_01164","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01165","mix",NULL,"hsosik"
"D20180406T033616_IFCB115_01166","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00001","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00002","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00003","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00004","Chrysochromulina",115090,"kkenitz"
"D20180406T123616_IFCB115_00005","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00006","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00007","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00008","ciliate",1348,"hsosik"
"D20180406T123616_IFCB115_00009","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00010","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00011","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00012","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00013","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00014","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00015","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00016","Dinophyceae",19542,"hsosik"
"D20180406T123616_IFCB115_00017","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00018","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00019","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00020","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00021","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00022","ciliate",1348,"hsosik"
"D20180406T123616_IFCB115_00023","Ceratium fusus",109951,"kkenitz"
"D20180406T123616_IFCB115_00024","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00025","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00026","mix",NULL,"hsosik"
"D20180406T123616_IFCB115_00027","mix",NULL,"hsosik"
